line_name,year,month,est_wkday_ridership,est_sat_ridership,est_sun_ridership
Line 224,2020,2,7289,4572,3649
Line 224,2020,3,4789,3220,2586
Line 224,2020,4,2479,2087,1544
Line 224,2020,5,2772,2359,1906
Line 224,2020,6,2950,2605,2017
Line 224,2020,7,3212,2636,2754
Line 224,2020,8,3322,2590,2371
Line 224,2020,9,3567,2892,2502
Line 224,2020,10,3548,2915,2506
Line 224,2020,11,3578,2818,2327
Line 224,2020,12,3204,2657,2080
Line 224,2021,1,2759,2374,2033
Line 224,2021,2,3290,2726,2356
Line 224,2021,3,3481,2972,2486
Line 224,2021,4,3801,3017,2564
Line 224,2021,5,3971,3194,2694
Line 224,2021,6,4158,3264,2743
Line 224,2021,7,3655,2867,2441
Line 224,2021,8,3904,3086,2497
Line 224,2021,9,4505,3189,2673
Line 224,2021,10,4784,3460,2714
Line 224,2021,11,4744,3355,2570
Line 224,2021,12,4107,0,2371
Line 224,2022,1,3902,2723,2386
Line 224,2022,2,4327,3091,2385
Line 224,2022,3,4511,2813,2308
Line 224,2022,4,4563,2896,2272
Line 224,2022,5,4790,3153,2546
Line 224,2022,6,4692,3028,2516
Line 224,2022,7,4625,3101,2570
Line 224,2022,8,4809,3265,2659
Line 224,2022,9,4947,3180,2580
Line 224,2022,10,5331,3552,3013
Line 224,2022,11,5362,3701,3191
Line 224,2022,12,5057,3350,2905
Line 224,2023,1,5005,3449,2834
Line 224,2023,2,5346,3166,3116
Line 224,2023,3,5324,3497,2886
Line 224,2023,4,5940,3953,3240
Line 224,2023,5,6042,4089,3359
Line 224,2023,6,5943,4172,3520
Line 224,2023,7,5670,4114,3308
Line 224,2023,8,5918,4056,2975
Line 224,2023,9,6445,3957,3512
Line 224,2023,10,6445,4305,3509
Line 224,2023,11,6181,3969,3392
Line 224,2023,12,5906,4044,3272
Line 224,2024,1,5907,3564,3198
Line 224,2024,2,5779,4219,3084
Line 224,2024,3,6400,3820,3561
Line 224,2024,4,6718,4225,3561
Line 224,2024,5,6895,4505,3786
Line 224,2024,6,6682,4448,3774
Line 224,2024,7,6485,4598,3829
Line 224,2024,8,6782,4607,3905
Line 224,2024,9,7297,4910,3910
Line 224,2024,10,7106,4970,3896
Line 224,2024,11,6716,4564,3675
Line 224,2024,12,6397,4558,3841
Line 224,2025,1,6317,4463,3391
Line 224,2025,2,6429,4543,4027
Line 224,2025,3,6538,4804,4024
Line 224,2025,4,6818,4883,4244
Line 224,2025,5,6994,4801,4088
Line 224,2025,6,6382,4526,4160
Line 224,2025,7,6055,4154,3482
Line 224,2025,8,6281,4307,3686
Line 224,2025,9,6495,4443,3820
Line 224,2025,10,6573,4443,3838
Line 224,2025,11,6056,4094,3593
Line 224,2025,12,5953,4300,3433
Line 224,2026,1,6072,3952,3236
Line 224,2026,2,6016,4234,3697
Line 224,2026,3,6509,4356,3765
Line 224,2026,4,6554,4439,3532
Line 224,2026,5,6742,4619,3924
Line 230,2018,4,4259,2042,1627
Line 230,2018,5,4288,1946,1603
Line 230,2018,6,3828,1940,1563
Line 230,2018,7,3647,1948,1611
Line 230,2018,8,3980,2072,1687
Line 230,2018,9,4531,2045,1692
Line 230,2018,10,4564,1941,1691
Line 230,2018,11,4118,2033,1632
Line 230,2018,12,3521,2040,1478
Line 230,2019,1,3450,1710,1424
Line 230,2019,2,4035,1678,1293
Line 230,2019,3,4238,1933,1544
Line 230,2019,4,4130,2115,1618
Line 230,2019,5,4368,2062,1550
Line 230,2019,6,3779,2040,1689
Line 230,2019,7,3625,1980,1589
Line 230,2019,8,3832,2029,1638
Line 230,2019,9,4532,1959,1618
Line 230,2019,10,4515,2077,1686
Line 230,2019,11,4100,1992,1500
Line 230,2019,12,3541,1874,1340
Line 230,2020,1,3652,1960,1437
Line 230,2020,2,4137,2028,1534
Line 230,2020,3,2577,1240,1120
Line 230,2020,4,1031,846,634
Line 230,2020,5,1160,1111,846
Line 230,2020,6,1444,1246,1060
Line 230,2020,7,1496,1208,1191
Line 230,2020,8,1560,1278,1093
Line 230,2020,9,1600,1286,1082
Line 230,2020,10,1612,1423,1183
Line 230,2020,11,1623,1210,1020
Line 230,2020,12,1412,1174,891
Line 230,2021,1,1281,1095,1000
Line 230,2021,2,1435,1228,1042
Line 230,2021,3,1551,1419,1151
Line 230,2021,4,1731,1434,1156
Line 230,2021,5,1839,1487,1232
Line 230,2021,6,1942,1518,1357
Line 230,2021,7,2306,1549,1244
Line 230,2021,8,2805,1571,1453
Line 230,2021,9,3092,1709,1385
Line 230,2021,10,3212,1724,1391
Line 230,2021,11,3159,1762,1314
Line 230,2021,12,2545,0,1281
Line 230,2022,1,2340,1303,1219
Line 230,2022,2,2525,1391,1103
Line 230,2022,3,2510,1338,1182
Line 230,2022,4,2453,1340,1037
Line 230,2022,5,2660,1399,1174
Line 230,2022,6,2386,1328,1014
Line 230,2022,7,2148,1581,1142
Line 230,2022,8,2426,1500,1240
Line 230,2022,9,2620,1425,1033
Line 230,2022,10,2682,1528,1139
Line 230,2022,11,2284,1500,1012
Line 230,2022,12,2245,1248,1008
Line 230,2023,1,2365,1365,1141
Line 230,2023,2,2708,1271,1246
Line 230,2023,3,2591,1490,1134
Line 230,2023,4,2867,1638,1390
Line 230,2023,5,3112,1560,1364
Line 230,2023,6,2796,1654,1335
Line 230,2023,7,2581,1648,1354
Line 230,2023,8,3037,1776,1175
Line 230,2023,9,3380,1610,1456
Line 230,2023,10,3513,1820,1426
Line 230,2023,11,3151,1623,1341
Line 230,2023,12,2825,1679,1268
Line 230,2024,1,3025,1457,1199
Line 230,2024,2,2996,1781,1291
Line 230,2024,3,3200,1391,1398
Line 230,2024,4,3478,1780,1378
Line 230,2024,5,3600,1881,1515
Line 230,2024,6,3098,1849,1543
Line 230,2024,7,2839,1770,1443
Line 230,2024,8,3267,1861,1519
Line 230,2024,9,3542,1805,1511
Line 230,2024,10,3499,1898,1587
Line 230,2024,11,3250,1804,1480
Line 230,2024,12,2947,1859,1396
Line 230,2025,1,3148,1777,1448
Line 230,2025,2,3258,1906,1634
Line 230,2025,3,3270,1919,1609
Line 230,2025,4,3348,1922,1621
Line 230,2025,5,3514,1856,1612
Line 230,2025,6,3005,1855,1543
Line 230,2025,7,2815,1603,1393
Line 230,2025,8,3166,1685,1465
Line 230,2025,9,3535,1749,1537
Line 230,2025,10,3513,1785,1542
Line 230,2025,11,3138,1532,1369
Line 230,2025,12,3156,1827,1353
Line 230,2026,1,3190,1598,1301
Line 230,2026,2,3339,1823,1605
Line 230,2026,3,3530,1835,1613
Line 230,2026,4,3527,1835,1551
Line 230,2026,5,3670,1920,1604
Line 232,2018,4,4875,2998,2612
Line 232,2018,5,4984,3042,2785
Line 232,2018,6,5044,3099,2810
Line 232,2018,7,4952,3392,2885
Line 232,2018,8,4877,3248,2779
Line 232,2018,9,5042,3468,2796
Line 232,2018,10,5042,3070,2753
Line 232,2018,11,4883,3223,2814
Line 232,2018,12,4692,3300,2375
Line 232,2019,1,4316,2779,2610
Line 232,2019,2,4294,2649,2378
Line 232,2019,3,4529,2874,2801
Line 232,2019,4,4947,3270,2707
Line 232,2019,5,4798,3202,2509
Line 232,2019,6,4925,3395,2724
Line 232,2019,7,4579,3142,2632
Line 232,2019,8,4615,3472,2896
Line 232,2019,9,4877,3476,2865
Line 232,2019,10,4800,3297,2760
Line 232,2019,11,4549,3250,2757
Line 232,2019,12,4172,2847,2175
Line 232,2020,1,4500,2976,2436
Line 232,2020,2,4631,3105,2510
Line 232,2020,3,3317,2326,1777
Line 232,2020,4,2167,1536,1155
Line 232,2020,5,2244,1870,1799
Line 232,2020,6,2650,2040,1613
Line 232,2020,7,2901,2403,2393
Line 232,2020,8,2838,2502,2120
Line 232,2020,9,2978,2408,1960
Line 232,2020,10,2846,2636,2034
Line 232,2020,11,2825,2372,1952
Line 232,2020,12,2714,1939,1684
Line 232,2021,1,2479,2160,1827
Line 232,2021,2,2678,2295,1974
Line 232,2021,3,2770,2615,1962
Line 232,2021,4,3158,2416,1974
Line 232,2021,5,3183,2576,2109
Line 232,2021,6,3420,2959,2586
Line 232,2021,7,3881,3004,2541
Line 232,2021,8,4381,3069,3040
Line 232,2021,9,4336,2661,2803
Line 232,2021,10,4103,3129,3158
Line 232,2021,11,4332,3174,2835
Line 232,2021,12,3936,0,2405
Line 232,2022,1,3700,2355,2167
Line 232,2022,2,3623,2367,2018
Line 232,2022,3,3584,2649,2552
Line 232,2022,4,4106,2857,2262
Line 232,2022,5,4174,2735,2454
Line 232,2022,6,4295,2988,2556
Line 232,2022,7,3478,2912,2291
Line 232,2022,8,3568,3013,2522
Line 232,2022,9,3810,2900,2539
Line 232,2022,10,4014,2663,2505
Line 232,2022,11,3713,2606,2232
Line 232,2022,12,3734,2347,2037
Line 232,2023,1,3516,2308,2284
Line 232,2023,2,3693,2623,2239
Line 232,2023,3,3728,2692,2417
Line 232,2023,4,4053,3319,2801
Line 232,2023,5,4237,2917,2686
Line 232,2023,6,4069,3326,2703
Line 232,2023,7,4141,3014,2667
Line 232,2023,8,4394,3227,2485
Line 232,2023,9,4343,3052,2791
Line 232,2023,10,4289,3080,2713
Line 232,2023,11,4224,3071,2667
Line 232,2023,12,4118,3016,2344
Line 232,2024,1,3912,2757,2598
Line 232,2024,2,3781,3058,2428
Line 232,2024,3,4190,2868,2695
Line 232,2024,4,4282,3261,2873
Line 232,2024,5,4402,3300,2978
Line 232,2024,6,4319,3393,2758
Line 232,2024,7,4453,3424,3124
Line 232,2024,8,4645,3471,3171
Line 232,2024,9,4728,3570,3180
Line 232,2024,10,4730,3627,3183
Line 232,2024,11,4445,3214,2708
Line 232,2024,12,4424,3012,2651
Line 232,2025,1,4512,3092,2840
Line 232,2025,2,4331,3437,3178
Line 232,2025,3,4386,3185,2956
Line 232,2025,4,4518,3282,3019
Line 232,2025,5,4737,3302,3178
Line 232,2025,6,4367,3370,2986
Line 232,2025,7,4191,2938,2800
Line 232,2025,8,4425,3281,3094
Line 232,2025,9,4679,3294,3074
Line 232,2025,10,4515,3023,2934
Line 232,2025,11,4195,2917,2626
Line 232,2025,12,4124,2830,2582
Line 232,2026,1,4211,2850,2556
Line 232,2026,2,4176,3047,2819
Line 232,2026,3,4436,3178,2873
Line 232,2026,4,4391,2996,2630
Line 232,2026,5,4460,3111,2852
Line 233,2018,4,12093,8994,7349
Line 233,2018,5,11920,8782,6864
Line 233,2018,6,11800,8917,6749
Line 233,2018,7,11053,8835,7071
Line 233,2018,8,11523,9073,7176
Line 233,2018,9,12123,9054,6957
Line 233,2018,10,12020,8847,7066
Line 233,2018,11,11362,8691,6886
Line 233,2018,12,10320,8617,6313
Line 233,2019,1,9974,7704,6099
Line 233,2019,2,10699,7631,5756
Line 233,2019,3,11237,8619,6717
Line 233,2019,4,11383,8843,6773
Line 233,2019,5,11437,8944,6498
Line 233,2019,6,10981,8953,6890
Line 233,2019,7,10779,8665,6714
Line 233,2019,8,11234,9146,7261
Line 233,2019,9,11813,8650,7032
Line 233,2019,10,11829,8759,7089
Line 233,2019,11,10974,8339,6352
Line 233,2019,12,10234,8102,5738
Line 233,2020,1,10630,8232,5946
Line 233,2020,2,11418,8471,6334
Line 233,2020,3,7867,5859,5143
Line 233,2020,4,4503,4408,3279
Line 233,2020,5,5378,4938,3918
Line 233,2020,6,6654,5713,5114
Line 233,2020,7,7736,6688,6622
Line 233,2020,8,8201,7281,6016
Line 233,2020,9,8769,7671,6566
Line 233,2020,10,9006,8196,6961
Line 233,2020,11,10070,8478,7128
Line 233,2020,12,7573,7179,5674
Line 233,2021,1,6358,6425,5322
Line 233,2021,2,7952,7731,6731
Line 233,2021,3,7399,7547,6570
Line 233,2021,4,8091,7825,6512
Line 233,2021,5,8532,8254,7032
Line 233,2021,6,8707,8197,6983
Line 233,2021,7,10390,8923,7402
Line 233,2021,8,11340,9219,7839
Line 233,2021,9,12193,9725,8086
Line 233,2021,10,12307,9636,8633
Line 233,2021,11,12591,9731,8125
Line 233,2021,12,10860,0,7469
Line 233,2022,1,9694,7416,6511
Line 233,2022,2,10211,8104,6815
Line 233,2022,3,10455,8477,7178
Line 233,2022,4,10583,8301,7499
Line 233,2022,5,11076,8563,7069
Line 233,2022,6,10656,8355,7116
Line 233,2022,7,10053,8423,7106
Line 233,2022,8,10700,8483,7447
Line 233,2022,9,11230,8221,7325
Line 233,2022,10,11823,8683,7868
Line 233,2022,11,10482,8558,7204
Line 233,2022,12,10228,7332,6224
Line 233,2023,1,10026,7615,6860
Line 233,2023,2,11232,8379,7886
Line 233,2023,3,10892,9127,7690
Line 233,2023,4,11885,9281,8164
Line 233,2023,5,12411,9337,8228
Line 233,2023,6,12124,9488,8362
Line 233,2023,7,11455,9484,8149
Line 233,2023,8,12100,9801,6926
Line 233,2023,9,12850,8899,8106
Line 233,2023,10,13089,9189,8086
Line 233,2023,11,12160,9621,8322
Line 233,2023,12,11700,9686,7472
Line 233,2024,1,12024,8993,7398
Line 233,2024,2,11706,9821,7549
Line 233,2024,3,12964,8194,8595
Line 233,2024,4,13159,9728,8041
Line 233,2024,5,13379,9762,8690
Line 233,2024,6,12954,9635,8337
Line 233,2024,7,12297,9905,8477
Line 233,2024,8,13151,10132,9033
Line 233,2024,9,14121,10266,8795
Line 233,2024,10,14106,10526,9099
Line 233,2024,11,13181,10201,8551
Line 233,2024,12,12695,9581,8156
Line 233,2025,1,12520,9515,7394
Line 233,2025,2,12806,10095,8809
Line 233,2025,3,13025,10123,9056
Line 233,2025,4,13489,9738,8816
Line 233,2025,5,13765,9939,8618
Line 233,2025,6,12109,8651,8140
Line 233,2025,7,10962,8124,7300
Line 233,2025,8,11867,8434,7662
Line 233,2025,9,12713,8892,8019
Line 233,2025,10,12596,9349,8090
Line 233,2025,11,11288,7679,7305
Line 233,2025,12,11282,9116,7505
Line 233,2026,1,11205,8072,6664
Line 233,2026,2,11641,8980,7561
Line 233,2026,3,12158,8943,8075
Line 233,2026,4,11795,8784,7736
Line 233,2026,5,12248,9058,7829
Line 234,2018,4,5420,6683,4945
Line 234,2018,5,5461,6250,4858
Line 234,2018,6,5119,6345,4817
Line 234,2018,7,4992,6395,5115
Line 234,2018,8,5398,6837,5437
Line 234,2018,9,5879,6773,5263
Line 234,2018,10,5762,6738,5316
Line 234,2018,11,5474,6625,5021
Line 234,2018,12,4664,6421,4540
Line 234,2019,1,4646,5687,4316
Line 234,2019,2,5110,5476,4118
Line 234,2019,3,5351,5959,4648
Line 234,2019,4,5459,6431,4843
Line 234,2019,5,5559,6430,4755
Line 234,2019,6,5260,6641,5107
Line 234,2019,7,4952,6375,4937
Line 234,2019,8,5186,6629,5203
Line 234,2019,9,5744,6496,5092
Line 234,2019,10,5845,6681,5159
Line 234,2019,11,5219,6433,4546
Line 234,2019,12,4634,5971,4139
Line 234,2020,1,4797,6527,4709
Line 234,2020,2,5258,6470,4888
Line 234,2020,3,3625,4018,3502
Line 234,2020,4,2040,2622,2044
Line 234,2020,5,2343,2818,2561
Line 234,2020,6,2778,3129,2990
Line 234,2020,7,3036,4324,4049
Line 234,2020,8,3063,4238,3442
Line 234,2020,9,3105,4185,3480
Line 234,2020,10,3218,4476,3718
Line 234,2020,11,3131,4414,3350
Line 234,2020,12,2736,4093,3086
Line 234,2021,1,2582,3729,2908
Line 234,2021,2,2912,4237,3447
Line 234,2021,3,3051,4762,3704
Line 234,2021,4,3469,4892,3981
Line 234,2021,5,3670,5134,4118
Line 234,2021,6,3783,5399,4350
Line 234,2021,7,6060,4539,3783
Line 234,2021,8,6651,4788,3928
Line 234,2021,9,7314,4742,4033
Line 234,2021,10,7528,5067,4171
Line 234,2021,11,7592,4946,4083
Line 234,2021,12,6474,0,3725
Line 234,2022,1,6155,4094,3541
Line 234,2022,2,6744,4243,3484
Line 234,2022,3,6935,4425,3644
Line 234,2022,4,6918,4730,3812
Line 234,2022,5,7373,4688,3885
Line 234,2022,6,6870,4811,4015
Line 234,2022,7,6535,4660,3925
Line 234,2022,8,6922,4866,3983
Line 234,2022,9,7413,5038,3916
Line 234,2022,10,7804,4935,4262
Line 234,2022,11,7016,4774,3888
Line 234,2022,12,6758,4285,3604
Line 234,2023,1,6674,4364,3836
Line 234,2023,2,7503,4465,4179
Line 234,2023,3,7204,4852,4127
Line 234,2023,4,7978,5505,4451
Line 234,2023,5,8319,5482,4505
Line 234,2023,6,7792,5445,4573
Line 234,2023,7,7370,5284,4302
Line 234,2023,8,7927,5461,3821
Line 234,2023,9,8767,5328,4553
Line 234,2023,10,9044,5535,4499
Line 234,2023,11,8487,5354,4301
Line 234,2023,12,7797,5471,4137
Line 234,2024,1,8003,5145,4139
Line 234,2024,2,8049,5810,4119
Line 234,2024,3,8711,5055,4645
Line 234,2024,4,9145,5677,4621
Line 234,2024,5,9301,5770,4814
Line 234,2024,6,8557,5724,4629
Line 234,2024,7,8205,5644,4705
Line 234,2024,8,9071,5914,4852
Line 234,2024,9,9999,5775,4806
Line 234,2024,10,9732,6018,4993
Line 234,2024,11,9167,5873,4769
Line 234,2024,12,8351,5805,4779
Line 234,2025,1,8445,5646,4594
Line 234,2025,2,8746,6201,5147
Line 234,2025,3,9150,6240,5031
Line 234,2025,4,9332,5860,5159
Line 234,2025,5,9620,5926,5218
Line 234,2025,6,8425,5660,5064
Line 234,2025,7,7749,5202,4643
Line 234,2025,8,8265,5436,4782
Line 234,2025,9,9214,5603,4843
Line 234,2025,10,9298,5725,4719
Line 234,2025,11,8225,4897,4400
Line 234,2025,12,7994,5464,4321
Line 234,2026,1,7982,5082,4085
Line 234,2026,2,8340,5627,4536
Line 234,2026,3,8919,5671,4790
Line 234,2026,4,8814,5321,4495
Line 234,2026,5,9021,5713,4717
Line 236,2018,4,1764,625,475
Line 236,2018,5,1750,628,497
Line 236,2018,6,1501,603,454
Line 236,2018,7,1378,570,451
Line 236,2018,8,1629,657,454
Line 236,2018,9,1809,635,477
Line 236,2018,10,1756,641,481
Line 236,2018,11,1629,670,457
Line 236,2018,12,1321,625,441
Line 236,2019,1,1355,560,402
Line 236,2019,2,1506,516,372
Line 236,2019,3,1547,570,438
Line 236,2019,4,1573,654,473
Line 236,2019,5,1678,624,455
Line 236,2019,6,1455,646,455
Line 236,2019,7,1380,637,468
Line 236,2019,8,1575,651,499
Line 236,2019,9,1807,614,502
Line 236,2019,10,1785,617,517
Line 236,2019,11,1632,572,431
Line 236,2019,12,1436,510,365
Line 236,2020,1,1470,603,392
Line 236,2020,2,1657,610,423
Line 236,2020,3,1026,403,356
Line 236,2020,4,369,267,164
Line 236,2020,5,368,351,257
Line 236,2020,6,478,377,313
Line 236,2020,7,481,370,388
Line 236,2020,8,482,403,305
Line 236,2020,9,525,375,348
Line 236,2020,10,515,457,308
Line 236,2020,11,529,399,294
Line 236,2020,12,464,376,282
Line 236,2021,1,452,355,274
Line 236,2021,2,483,344,278
Line 236,2021,3,500,377,325
Line 236,2021,4,562,439,334
Line 236,2021,5,591,468,366
Line 236,2021,6,617,442,356
Line 236,2021,7,951,432,361
Line 236,2021,8,1247,537,363
Line 236,2021,9,1407,529,382
Line 236,2021,10,1391,537,430
Line 236,2021,11,1430,490,385
Line 236,2021,12,1209,0,418
Line 236,2022,1,1096,444,410
Line 236,2022,2,1382,499,368
Line 236,2022,3,1549,461,400
Line 236,2022,4,1525,578,432
Line 236,2022,5,1726,554,497
Line 236,2022,6,1556,657,474
Line 236,2022,7,1413,608,477
Line 236,2022,8,1606,638,492
Line 236,2022,9,1697,607,460
Line 236,2022,10,1826,641,471
Line 236,2022,11,1634,655,443
Line 236,2022,12,1513,528,472
Line 236,2023,1,1466,570,479
Line 236,2023,2,1659,558,475
Line 236,2023,3,1600,576,467
Line 236,2023,4,1758,642,539
Line 236,2023,5,1897,696,594
Line 236,2023,6,1759,725,595
Line 236,2023,7,1537,711,530
Line 236,2023,8,1779,692,555
Line 236,2023,9,1998,685,554
Line 236,2023,10,2139,742,584
Line 236,2023,11,1913,672,523
Line 236,2023,12,1713,659,535
Line 236,2024,1,1720,677,539
Line 236,2024,2,1806,708,563
Line 236,2024,3,1947,613,558
Line 236,2024,4,2039,750,585
Line 236,2024,5,2168,792,577
Line 236,2024,6,1879,814,538
Line 236,2024,7,1608,740,555
Line 236,2024,8,1906,735,612
Line 236,2024,9,2110,673,539
Line 236,2024,10,2142,739,618
Line 236,2024,11,1989,784,544
Line 236,2024,12,1762,657,525
Line 236,2025,1,1831,682,559
Line 236,2025,2,1928,811,687
Line 236,2025,3,1965,779,670
Line 236,2025,4,2024,696,635
Line 236,2025,5,2129,765,659
Line 236,2025,6,1855,833,650
Line 236,2025,7,1636,687,506
Line 236,2025,8,1917,658,565
Line 236,2025,9,2149,695,540
Line 236,2025,10,2118,734,500
Line 236,2025,11,1885,595,506
Line 236,2025,12,1921,522,329
Line 236,2026,1,1848,572,514
Line 236,2026,2,1898,683,607
Line 236,2026,3,2083,665,526
Line 236,2026,4,2075,622,412
Line 236,2026,5,2189,722,616
Line 237,2018,4,1968,791,715
Line 237,2018,5,2021,763,734
Line 237,2018,6,1908,801,758
Line 237,2018,7,1884,865,798
Line 237,2018,8,2030,888,812
Line 237,2018,9,2123,893,797
Line 237,2018,10,2097,824,761
Line 237,2018,11,1939,805,736
Line 237,2018,12,1711,804,698
Line 237,2019,1,1771,757,655
Line 237,2019,2,1933,702,606
Line 237,2019,3,2042,734,687
Line 237,2019,4,2032,826,740
Line 237,2019,5,2058,818,754
Line 237,2019,6,1964,892,805
Line 237,2019,7,1972,909,842
Line 237,2019,8,2078,970,857
Line 237,2019,9,2234,942,808
Line 237,2019,10,2134,962,828
Line 237,2019,11,1985,884,770
Line 237,2019,12,1751,852,657
Line 237,2020,1,1836,842,669
Line 237,2020,2,1973,803,669
Line 237,2020,3,1239,548,551
Line 237,2020,4,618,429,352
Line 237,2020,5,740,444,395
Line 237,2020,6,885,496,462
Line 237,2020,7,1015,541,612
Line 237,2020,8,1117,589,530
Line 237,2020,9,1177,607,532
Line 237,2020,10,1202,607,559
Line 237,2020,11,1175,592,506
Line 237,2020,12,1078,538,473
Line 237,2021,1,983,500,439
Line 237,2021,2,1112,566,470
Line 237,2021,3,1163,639,550
Line 237,2021,4,1278,635,502
Line 237,2021,5,1363,695,597
Line 237,2021,6,1409,791,674
Line 237,2021,7,956,650,550
Line 237,2021,8,1133,772,626
Line 237,2021,9,1335,747,722
Line 237,2021,10,1342,812,648
Line 237,2021,11,1318,840,579
Line 237,2021,12,1069,0,577
Line 237,2022,1,950,690,541
Line 237,2022,2,1178,714,538
Line 237,2022,3,1255,885,682
Line 237,2022,4,1313,892,689
Line 237,2022,5,1381,851,738
Line 237,2022,6,1228,923,765
Line 237,2022,7,1131,881,744
Line 237,2022,8,1303,884,703
Line 237,2022,9,1539,942,831
Line 237,2022,10,1565,896,764
Line 237,2022,11,1375,880,745
Line 237,2022,12,1210,813,618
Line 237,2023,1,1156,792,667
Line 237,2023,2,1421,869,827
Line 237,2023,3,1390,959,775
Line 237,2023,4,1565,1015,859
Line 237,2023,5,1564,1044,847
Line 237,2023,6,1328,1052,894
Line 237,2023,7,1276,977,807
Line 237,2023,8,1470,1108,850
Line 237,2023,9,1718,1108,912
Line 237,2023,10,1728,1064,907
Line 237,2023,11,1514,982,818
Line 237,2023,12,1401,962,775
Line 237,2024,1,1408,877,799
Line 237,2024,2,1498,1111,836
Line 237,2024,3,1540,984,848
Line 237,2024,4,1693,1136,1054
Line 237,2024,5,1706,1149,987
Line 237,2024,6,1509,1162,1023
Line 237,2024,7,1416,1125,989
Line 237,2024,8,1712,1191,1011
Line 237,2024,9,1976,1191,986
Line 237,2024,10,1961,1223,1060
Line 237,2024,11,1851,1197,969
Line 237,2024,12,1736,1030,918
Line 237,2025,1,1606,949,990
Line 237,2025,2,1729,1113,984
Line 237,2025,3,1838,1252,1076
Line 237,2025,4,1899,1243,1169
Line 237,2025,5,1964,1277,1177
Line 237,2025,6,1655,1238,967
Line 237,2025,7,1640,1049,956
Line 237,2025,8,1814,1147,968
Line 237,2025,9,2088,1284,1098
Line 237,2025,10,2078,1320,1032
Line 237,2025,11,1831,1044,1017
